Norman Armistead,0.86,0.95,4,149,3,0,0,1,sales,medium
Mark Mency,0.69,0.59,4,264,3,0,0,0,sales,medium
Joyce Lerch,0.87,0.87,5,207,2,0,0,0,sales,high
Melinda Marquez,0.17,0.78,3,239,6,0,0,0,sales,low
Alice Johnson,0.94,0.51,6,239,5,0,0,0,sales,medium
Arthur Route,0.5,1.0,4,258,3,0,0,0,sales,medium
Catherine Aline,0.16,0.72,3,203,3,0,0,0,sales,medium
Darin Brown,0.89,0.99,2,258,3,0,0,0,sales,medium
Cecilia Tate,0.69,0.51,3,257,3,1,0,0,IT,low
Mark Kluender,0.5,0.51,5,134,3,0,0,0,product_mng,low
Pamela Clifford,0.16,0.46,6,240,2,0,0,0,product_mng,low
Christopher Pitts,0.75,0.99,2,237,5,1,0,0,product_mng,low
Myrtle Hines,0.64,0.66,5,157,2,0,0,0,product_mng,low
Ralph Lapointe,0.78,0.43,4,275,3,0,0,0,IT,low
Allison Meyers,0.81,0.74,2,228,3,0,0,0,management,high
Jason Mattila,0.55,0.58,3,254,2,0,0,0,management,high
Robert Mims,0.53,0.53,4,257,2,0,0,0,management,high
Joeann Rock,0.69,0.73,3,231,2,1,0,0,management,high
Shawn Davidson,0.8,0.53,3,217,3,0,0,0,management,high
Joseph Cronan,0.77,0.98,3,286,6,0,0,0,management,high
Gregory Mccormick,0.84,0.8,4,236,3,0,0,0,marketing,low
Larry Oyler,0.64,0.55,4,215,2,0,0,0,sales,low
Devon Go,0.78,0.57,4,157,3,0,0,0,accounting,low
Bryant Maltas,0.67,0.7,3,149,3,0,0,0,support,low
Rufus Maertz,0.81,0.77,3,221,2,0,0,0,technical,low
Marcus Hollon,0.91,0.82,4,238,2,0,0,0,management,low
Kelli Claridge,0.75,0.89,6,250,2,0,0,0,marketing,medium
Lisa Utter,0.78,0.96,3,202,4,1,0,0,marketing,medium
Karen Barrickman,0.54,0.52,4,173,2,0,0,0,marketing,medium
Rose Rico,0.77,0.71,5,250,3,1,0,0,sales,medium
Shirley Thrasher,0.89,0.63,4,270,3,1,0,0,sales,medium
Mary Hellman,0.16,0.98,3,232,5,0,0,0,sales,medium
Joseph Fulton,0.77,0.99,4,260,3,0,0,0,sales,medium
April Lafferty,0.69,0.48,5,232,4,0,0,0,sales,medium
Annmarie Betts,0.61,0.81,4,134,3,0,0,0,sales,medium
Barbara Underwood,0.59,0.81,4,189,3,0,0,0,sales,medium
Joseph Fennell,0.58,0.8,4,113,3,0,0,0,IT,medium
Faye Larsen,0.88,0.67,5,264,3,0,0,0,product_mng,medium
William Applebury,0.51,0.63,5,260,2,0,0,0,product_mng,high
Barbara Miller,0.31,0.7,3,132,3,0,0,0,product_mng,low
Joseph Elza,0.52,0.52,4,168,3,0,0,0,product_mng,medium
Robert Eddy,0.57,0.46,3,186,3,1,0,0,IT,medium
Dallas Carlisle,0.5,0.77,3,267,2,0,0,0,management,high
Reba Corbitt,0.74,0.63,3,180,3,0,0,0,management,high
Henry Ganser,0.74,0.77,3,211,3,0,0,0,management,high
Robert Brown,0.82,0.51,2,268,2,0,0,0,management,high
Tracie Ungerecht,0.74,0.71,3,206,3,0,0,0,management,high
Lola Wade,0.2,0.59,6,113,3,0,0,0,management,high
Melanie Mendez,0.63,0.48,4,179,3,0,0,0,marketing,low
Patricia Hardin,0.19,0.8,6,157,6,1,0,0,sales,low
Alfred Sander,0.4,0.62,4,127,5,0,0,0,accounting,low
Thomas Courtwright,0.71,0.37,2,179,5,0,0,1,support,low
Roger Stanley,0.84,0.73,4,197,3,0,0,1,technical,low
Henry Drumgoole,0.59,0.84,4,251,4,1,0,1,management,low
Jane Guerra,0.57,0.85,4,250,3,1,0,1,marketing,low
Steven Kauffman,0.81,0.61,2,176,5,0,0,1,marketing,low
Chad Burton,0.8,0.7,4,246,3,0,0,1,marketing,low
Willie Githens,0.49,0.66,3,155,3,0,0,1,sales,low
Michael White,0.55,0.64,3,178,2,0,0,1,sales,low
Elizabeth Diaz,0.68,0.4,3,213,5,1,0,1,sales,low
Peter Stewart,0.55,0.67,3,150,2,0,0,1,sales,low
Rudy Ellis,0.59,0.62,3,166,2,0,0,0,sales,low
Earl Funderburk,0.91,0.8,5,169,4,0,0,0,sales,low
Michael Gomez,0.48,0.9,4,208,3,0,0,0,sales,low
Pamela Zellmer,0.84,0.66,3,209,2,0,0,0,sales,low
Louie Morales,0.73,0.54,4,167,3,0,0,0,IT,medium
Sarah Smith,0.28,0.59,6,281,3,0,0,0,product_mng,medium
Margaret Faulkner,0.77,0.65,3,156,4,0,0,0,product_mng,medium
Terry Beck,0.67,0.65,3,265,3,0,0,0,product_mng,medium
Jennifer Prude,0.5,0.53,3,142,3,1,0,0,product_mng,medium
Theresa Tuliau,0.32,0.47,3,143,4,0,0,0,IT,medium
Rose Decoteau,0.57,0.78,3,134,3,0,0,0,RandD,medium
Diane Mendoza,0.51,0.8,5,268,3,0,0,0,RandD,medium
Jeannine Amini,0.61,0.6,3,255,2,0,0,0,RandD,medium
Joan Taber,0.83,0.73,4,157,2,0,0,0,RandD,medium
Patience Rowe,0.87,0.97,5,151,3,0,0,0,RandD,medium
Marlene Cooper,0.7,0.63,3,157,2,0,0,0,RandD,medium
Sandra Hoffman,0.78,0.65,3,139,3,0,0,0,marketing,high
Francis Straus,0.71,0.53,4,196,2,1,0,0,sales,low
Sarah Siegmund,0.68,0.99,3,159,2,0,0,0,accounting,medium
Paul Walton,0.75,0.53,4,224,4,1,0,0,support,medium
Charles Pierce,0.7,0.53,3,215,7,1,0,0,technical,medium
Rudolph Martinez,0.59,0.94,5,157,7,1,0,0,management,medium
Esther Smith,0.64,0.87,4,157,7,0,0,0,marketing,low
Debra Burton,0.61,0.88,5,146,7,1,0,0,marketing,low
John Littlefield,0.77,0.49,2,286,7,0,0,0,marketing,low
Ronald Barnhill,0.51,0.64,3,203,3,0,0,0,sales,low
Diana Rohde,0.49,0.49,3,168,7,0,0,0,sales,low
Diana Miller,0.77,0.75,3,170,7,0,0,0,sales,low
Earl Churchill,0.31,0.86,3,266,7,0,0,0,sales,low
Brian Jawad,0.54,0.76,3,183,3,0,0,0,sales,low
James Brown,0.56,0.66,4,264,3,0,0,0,sales,low
Aaron Phillips,0.65,0.77,4,205,3,0,0,0,sales,low
Louis Johnson,0.49,0.36,2,192,3,0,0,0,sales,low
Glenn Montgomery,0.82,0.79,3,176,3,0,0,0,technical,low
Joseph Large,0.6,0.52,3,183,2,0,0,0,support,low
John Nolan,0.64,0.63,3,156,6,1,0,0,support,low
Pedro Dahlin,0.7,0.68,3,150,3,0,0,0,support,low
Ellen Diss,0.65,0.89,4,204,8,1,0,0,support,low
Rachel Bowman,0.69,0.78,5,131,8,0,0,0,support,low
Jason Ray,0.93,0.74,5,248,8,1,0,0,support,low
Jerry Walston,0.55,0.52,4,168,8,0,0,0,support,low
Floyd Dagel,0.75,0.87,4,146,8,1,0,0,support,low
Penny Garcia,0.47,0.43,4,246,3,0,0,0,support,low
Dustin Howe,0.72,0.88,5,216,10,1,0,0,support,medium
Adrienne Cannon,0.59,0.92,3,203,10,0,0,0,support,medium
Mae Fermin,0.98,0.49,3,199,10,0,0,0,technical,medium
Leonard Pugh,0.39,0.52,2,102,8,0,0,0,technical,medium
Christopher Burns,0.93,0.87,4,139,8,0,0,0,technical,medium
Doris Forbes,0.71,0.97,5,208,8,1,0,0,management,medium
Alan Harling,0.49,0.54,4,215,4,0,0,0,IT,medium
Michael Downer,0.63,0.93,4,233,3,0,0,0,IT,medium
Shane Mitchell,0.45,0.64,3,169,10,0,0,0,IT,medium
Charles Martin,0.77,0.64,3,190,10,1,0,0,IT,medium
Jon Minnis,0.77,0.63,4,236,7,0,0,0,IT,medium
Beverly Pettengill,0.5,0.92,4,266,7,0,0,0,product_mng,medium
Jack Ferretti,0.45,0.42,4,156,7,0,0,0,product_mng,high
Rebeca Moran,0.81,0.47,4,153,7,0,0,0,product_mng,low
Bette Davis,0.83,0.67,3,175,3,0,0,0,product_mng,medium
Cassandra Shaw,0.47,0.76,6,174,10,0,0,0,IT,medium
Jessie Hyler,0.25,0.89,4,154,10,0,0,0,management,high
Mark Farrington,0.89,0.55,5,251,10,0,0,0,management,high
Eric Malone,0.97,0.57,3,164,10,0,0,0,management,high
Michiko Chisholm,0.6,0.65,2,225,10,0,0,0,management,high
Max Casper,0.67,0.72,2,134,10,0,0,0,management,high
Dale Molino,0.89,0.77,3,144,3,0,0,0,management,high
Elizabeth Longshore,0.6,0.91,5,211,3,0,0,0,sales,low
Barbara Hsu,0.64,0.79,4,139,3,0,0,0,sales,low
Kay Bouie,0.57,0.66,3,268,3,0,0,0,sales,low
John Daniels,0.56,0.98,5,171,3,1,0,0,sales,low
Richard Ontiveros,0.6,0.9,4,260,2,0,0,0,sales,medium
Jorge Spitz,0.17,0.66,6,224,3,0,0,0,sales,medium
Jonathan Guerrero,0.74,0.49,4,233,3,0,0,0,sales,medium
Steve Leonard,0.44,0.41,3,125,7,0,0,0,sales,medium
Gail Nieman,0.51,0.89,4,233,7,0,0,0,sales,medium
Andre Smith,0.86,0.57,3,162,7,0,0,0,sales,medium
Jacquelyn Lamb,0.96,0.48,4,198,7,0,0,0,sales,medium
Joseph Cox,0.87,0.82,4,198,7,0,0,0,sales,medium
Mary Schwartz,0.58,0.79,3,243,3,1,0,0,sales,medium
Alicia Fairbanks,0.24,0.56,4,281,7,0,0,0,sales,medium
Laura Reyna,0.42,0.8,4,259,7,1,0,0,sales,medium
Annie Underwood,0.65,0.94,4,184,7,0,0,0,sales,medium
James Woolem,0.73,0.92,6,189,3,1,0,0,sales,medium
Jon Horvath,0.63,0.6,4,258,3,0,0,0,sales,medium
David Baine,0.95,0.48,4,225,3,0,0,0,sales,medium
Anthony Greene,0.52,0.83,5,145,3,0,0,0,sales,medium
Joseph Borda,0.96,0.55,3,164,3,0,0,0,sales,medium
Alex Jenkins,0.66,0.51,4,254,2,0,0,0,sales,medium
Maria Manning,0.98,0.44,4,154,6,1,0,0,sales,medium
Carlos Rivera,0.56,0.79,5,248,3,0,0,0,sales,medium
Aida Lyons,0.97,0.54,3,154,8,1,0,0,sales,medium
Michael Erps,0.72,0.92,3,242,8,0,0,0,sales,medium
Jill Villasenor,0.74,0.78,4,194,8,0,0,0,sales,medium
Edith Reynolds,0.2,0.6,5,261,8,0,0,0,sales,medium
Marcia Resto,0.73,0.56,3,245,8,0,0,0,sales,medium
Wayne Walker,0.76,0.79,3,247,3,0,0,0,sales,low
Christina Owens,0.65,0.54,4,147,10,0,0,0,sales,low
Virgil Mickel,0.66,0.5,3,139,10,1,0,0,sales,low
Paula Miles,0.96,0.97,6,137,10,0,0,0,sales,low
Robert Monroe,0.57,0.55,4,177,8,0,0,0,sales,low
Carlos Corley,0.61,0.82,4,184,8,0,0,0,IT,low
Suzanne Santoya,0.57,0.69,3,212,8,0,0,0,product_mng,low
Helen Sullivan,0.59,0.47,3,159,4,0,0,0,product_mng,low
Lester Little,0.92,0.68,4,178,3,0,0,0,product_mng,low
Douglas Merrill,0.79,0.56,3,149,10,0,0,0,product_mng,low
Sandra Piro,0.95,0.66,4,223,10,0,0,0,IT,low
Kathleen Patrick,0.24,0.81,6,263,7,0,0,0,management,high
Kristen Peacock,0.49,0.52,4,161,7,0,0,0,management,high
Monique Basile,0.49,0.68,3,192,7,0,0,0,management,high
Arthur Lord,0.97,0.51,5,215,7,0,0,0,management,high
Peggy Arrington,0.55,0.78,4,261,3,0,0,0,management,high
Lisa Whitlock,0.76,0.56,5,222,10,0,0,0,management,high
Thomas Maldonado,0.53,0.99,3,223,10,0,0,0,marketing,low
Arthur Claycomb,0.51,0.86,3,182,10,0,0,0,sales,low
Virginia Wiley,0.57,0.93,2,204,10,0,0,0,accounting,low
Edward Robinson,0.58,0.91,3,195,10,0,0,0,support,low
Karen Tiefenauer,0.6,0.98,4,146,10,0,0,0,technical,low
James Edmondson,0.65,0.74,4,233,4,1,0,0,management,low
Carolyn Buttner,0.91,0.75,2,147,3,0,0,0,marketing,low
Tiffany Dumas,0.65,0.55,3,156,5,0,0,0,marketing,low
Preston Price,0.18,0.49,3,240,2,1,0,0,marketing,low
Wesley Mosier,0.66,0.9,4,177,7,0,0,0,sales,low
Dorothy Huhman,0.78,0.8,3,135,7,0,0,0,sales,medium
Theodore Webb,0.82,0.65,5,178,7,1,0,0,sales,medium
Eddie Christie,0.54,0.64,3,190,7,0,0,0,sales,medium
Louise Marino,0.95,0.84,3,240,7,0,0,0,sales,medium
Emanuel Phillips,0.65,0.85,4,172,3,0,0,0,sales,medium
Sonia Dawkins,0.83,0.55,3,271,7,0,0,0,sales,medium
Anthony Ashby,0.15,0.6,5,188,7,0,0,0,sales,medium
Sara Brownfield,0.59,0.59,4,197,7,0,0,0,IT,medium
Anthony Uttech,0.99,0.94,5,151,3,0,0,0,product_mng,medium
Paul Osgood,0.76,0.72,3,263,3,0,0,0,product_mng,medium
Heather Mccraken,0.64,0.67,2,223,3,0,0,0,product_mng,medium
Melissa Cheng,0.95,0.75,4,151,3,0,0,0,product_mng,medium
Jacob Sorensen,0.53,0.66,3,191,3,0,0,0,IT,high
Ray Lowman,0.59,0.5,2,162,2,0,0,0,management,high
Kimberly Roberts,0.69,0.86,5,195,6,0,0,0,management,high
Tina Roberts,0.5,0.49,4,222,3,0,0,0,management,high
Henry Diaz,0.89,0.96,3,179,8,0,0,0,management,high
Jennifer Workman,0.56,0.39,3,106,8,0,0,0,management,high
Bridgett Levels,0.77,0.68,3,214,8,1,0,0,management,high
Sheila Parado,0.15,0.75,3,259,8,1,0,0,marketing,high
Terry Newborn,0.88,0.58,3,145,8,0,0,0,sales,low
Larry Session,0.89,0.86,4,153,3,0,0,0,accounting,low
Colin Gaines,0.65,0.52,2,117,10,1,0,0,support,low
Robert Cosey,0.58,0.99,3,207,10,0,0,0,technical,low
Ruth Walden,0.56,0.85,3,265,10,1,0,0,management,low
Cheryl Hogue,0.25,0.72,5,279,8,0,0,0,marketing,low
Alex Brown,0.87,0.89,4,225,8,0,0,0,marketing,low
Isaac Frija,0.62,0.4,3,158,8,1,0,0,marketing,low
Thomas Pefferkorn,0.72,0.75,4,211,4,0,0,0,sales,medium
Christopher Looft,0.49,0.94,4,175,3,0,0,0,sales,medium
Rita Likes,0.57,0.91,4,224,10,0,0,0,sales,medium
John Martinez,0.63,0.65,3,190,10,0,0,0,sales,medium
Brian Wood,0.91,0.63,5,240,7,0,0,0,sales,medium
Tammy Gibson,0.7,0.68,5,225,7,0,0,0,sales,medium
Jeremy Brazil,0.66,0.95,5,192,7,0,0,0,sales,medium
Brian Kelly,0.77,0.48,5,262,7,0,0,0,IT,medium
Ouida Cyrus,0.68,0.97,3,250,3,1,0,0,product_mng,medium
Chris Medina,0.34,0.46,3,155,10,0,0,0,product_mng,medium
Karen Rudy,0.97,0.64,4,238,10,1,0,0,product_mng,medium
Sheryl Mendoza,0.57,0.75,4,249,10,0,0,0,product_mng,medium
Gladys Janczewski,0.66,0.65,3,272,10,0,0,0,IT,medium
Catarina Morrison,0.68,0.67,4,162,10,0,0,0,management,high
Wayne Sheriff,0.49,0.78,4,254,10,0,0,0,management,high
Jill Kleinknecht,0.72,0.66,4,184,3,0,0,0,management,high
Arthur Campbell,0.77,0.89,4,269,10,0,0,0,management,high
Jeffrey Smith,0.77,0.73,3,201,10,0,0,0,management,high
Charles Green,0.59,0.73,4,247,10,0,0,0,management,high
Sonya Manning,0.41,0.67,6,221,10,0,0,0,marketing,medium
Mabel Davenport,0.94,0.64,5,247,10,0,0,0,sales,medium
Nicholas Singleton,0.91,0.61,4,135,10,0,0,0,accounting,medium
Holly Kelly,0.7,0.84,3,260,4,1,0,0,support,medium
Dottie Pille,0.51,0.52,3,188,3,0,0,0,technical,high
Melvin Landry,0.22,0.7,4,159,5,0,0,0,management,low
Bess Ellison,0.69,0.65,3,153,2,0,0,0,marketing,medium
James Corney,0.2,0.68,5,167,7,0,0,0,marketing,medium
Paul Davis,0.9,0.85,3,158,7,0,0,0,marketing,medium
Debra Bentley,0.76,0.85,3,180,7,0,0,0,sales,medium
Amber Vance,0.88,0.51,3,211,7,0,0,0,sales,medium
Russell Jamison,0.31,0.63,4,104,7,1,0,0,sales,medium
Norman Findley,0.17,0.66,6,174,3,0,0,0,sales,medium
Jason Stlaurent,0.91,0.77,3,195,7,0,0,0,sales,medium
Mitzie Hatfield,0.97,0.38,5,211,7,1,0,0,sales,medium
John Foster,0.61,0.77,5,232,7,0,0,0,sales,medium
Carmen Ragland,0.74,0.67,5,216,3,0,0,0,sales,low
Christopher Rodriquez,0.65,0.82,5,265,3,0,0,0,IT,low
Lanette Brown,0.87,0.73,5,184,3,0,0,0,product_mng,low
Steven Erickson,0.56,0.71,5,244,3,0,0,0,product_mng,low
Anthony Keegan,0.78,0.69,4,202,3,0,0,0,product_mng,low
Andrea Diaz,0.73,0.57,3,146,2,0,0,0,product_mng,low
James Brown,0.66,0.78,4,161,6,0,0,0,IT,low
Paul Oelke,0.15,0.81,5,280,3,1,0,0,RandD,high
Ricky Garcia,0.52,0.69,5,208,8,1,0,0,RandD,low
David Knight,0.44,0.66,6,134,8,0,0,0,RandD,high
Elizabeth White,0.7,0.7,3,162,8,0,0,0,RandD,high
Gregory Tartaglia,0.63,0.52,5,209,8,1,0,0,RandD,low
Elva Broderick,0.89,0.59,3,265,8,0,0,0,RandD,low
Albert Gorman,0.96,0.85,4,173,3,0,0,0,marketing,high
Gustavo Brown,0.98,0.99,4,261,10,1,0,0,sales,low
David French,0.62,0.82,3,204,10,0,0,0,accounting,medium
Leo Jones,0.62,0.73,3,144,10,1,0,0,support,high
Austin Jones,0.69,0.43,5,113,8,0,0,0,technical,medium
Leslee Young,0.5,0.91,4,144,8,0,0,0,management,medium
Barbara Johnson,0.71,0.93,5,140,8,0,0,0,marketing,medium
Julia Parikh,0.5,0.68,3,245,4,0,0,0,marketing,medium
Katelin Chadwick,0.93,0.6,3,188,3,0,0,0,marketing,high
Ella Moffett,0.95,0.77,5,199,10,1,0,0,sales,medium
Tim Bearman,0.17,0.61,6,154,10,1,0,0,sales,medium
Lynn Standley,0.92,0.68,4,138,7,0,0,0,sales,medium
Stephen Legge,0.64,0.48,3,147,7,0,0,0,sales,high
David Frazier,0.27,0.42,6,173,7,0,0,0,sales,medium
Matthew Lefever,0.66,0.87,3,223,7,0,0,0,sales,high
Steve Williams,0.59,0.69,3,200,3,0,0,0,sales,low
Clara Heckman,0.93,0.98,4,189,10,0,0,0,sales,medium
Carla Stehle,0.58,0.67,5,133,10,0,0,0,technical,medium
Richard Norman,0.96,0.6,3,160,10,0,0,0,support,medium
Karen Powell,0.69,0.85,3,153,10,0,0,0,support,medium
Annie Lovett,0.41,0.38,4,142,10,1,0,0,support,low
Luanne Ruiz,0.36,0.41,3,167,10,0,0,0,support,low
Tricia Walker,0.71,0.78,4,227,2,0,0,0,support,low
Tommy Erb,0.94,0.9,4,144,4,0,0,0,support,low
Karen Moyes,0.51,0.76,4,140,3,0,0,0,support,low
Roy Peterson,0.83,0.48,4,220,3,1,0,0,support,low
Debbie Trinka,0.22,0.62,3,180,3,0,0,0,support,low
Tiffany Luke,0.66,0.89,4,173,4,0,0,0,support,low
Laticia Nims,0.14,0.58,3,179,5,0,0,0,support,low
Ruth Breland,0.16,0.96,5,137,5,1,0,0,technical,low
Mark Chamberlin,0.81,0.78,3,165,3,0,0,0,technical,high
Vernon Mcgee,0.73,0.94,3,177,3,0,0,0,technical,low
Michele Strachan,0.7,0.58,5,168,3,0,0,0,management,low
Arline Murphy,0.62,0.73,3,245,4,0,0,0,IT,low
Ethel Hill,0.5,0.83,5,258,2,0,0,0,IT,low
Lloyd Vandis,0.7,0.88,3,159,2,0,0,0,IT,high
Dorothy Gerke,0.53,0.73,3,163,3,1,0,0,IT,low
