David Brown,0.25,0.68,4,279,5,1,0,0,IT,medium
Jeanne Duckett,0.88,0.89,4,135,3,0,0,0,IT,medium
Frances Bolden,0.81,0.66,3,160,2,0,0,0,IT,medium
Charles Gigantino,0.75,0.77,3,178,4,0,0,0,IT,high
Kari Trevino,0.77,0.8,3,147,3,0,0,0,IT,low
Darrell Gambino,0.55,0.72,3,204,2,0,0,0,product_mng,low
Bruce Ferrusi,0.7,0.73,5,151,2,0,0,0,product_mng,low
Mayra Nucklos,0.96,0.78,3,209,2,0,0,0,product_mng,high
Vivian Charlesworth,0.18,0.73,6,225,4,0,0,0,product_mng,low
Elizabeth Claus,0.22,0.62,6,142,3,0,0,0,IT,low
Robert Marquez,0.95,0.49,3,158,2,0,0,0,RandD,low
Richard Johnson,0.37,0.71,2,139,4,0,0,0,RandD,high
Hoa Rossano,0.84,0.45,3,263,2,0,0,0,RandD,low
Kenneth Monske,0.8,0.68,3,160,3,0,0,0,RandD,low
Jami Alvear,0.57,0.55,2,173,2,0,0,0,RandD,low
Henry Pope,0.98,0.63,3,169,2,0,0,0,marketing,low
Dorothy Thompson,0.95,0.62,3,161,3,0,0,0,sales,low
Carey Young,0.8,0.65,4,172,3,1,0,0,accounting,low
Roberto Avila,0.52,0.7,3,257,3,0,0,0,support,low
Regina Morris,0.31,0.62,2,139,3,0,0,0,technical,medium
Jose Baklund,0.71,0.59,5,245,2,0,0,0,management,medium
Felicia Hartley,0.71,0.85,3,260,3,0,0,0,marketing,medium
Candy Bradburn,0.5,0.96,5,229,4,0,0,0,marketing,medium
Donald Harrington,0.95,0.9,2,129,5,0,0,0,marketing,medium
Lupe Ibarra,0.95,0.77,3,184,4,0,0,0,sales,medium
Joseph Sykes,0.65,0.85,4,204,3,0,0,0,sales,medium
Elizabeth Oeltjen,0.94,0.72,3,152,2,1,0,0,sales,medium
Vincent Davis,0.72,0.85,4,142,3,0,0,0,sales,medium
John Orenstein,0.94,0.79,4,136,2,0,0,0,sales,medium
Darnell Boutte,0.79,0.94,4,216,4,0,0,0,sales,medium
Albert English,0.6,0.58,3,201,3,0,0,0,sales,medium
Julie Moore,0.62,0.76,4,163,3,0,0,0,sales,high
Steven Pasey,0.94,0.74,4,224,5,0,0,0,sales,low
Sheila Miller,0.24,0.5,4,209,3,0,0,0,sales,medium
Shirley Valenzuela,0.17,0.71,5,257,4,1,0,0,sales,medium
Phillip Takahashi,0.66,0.83,4,234,4,0,0,0,sales,medium
Helen Kaupp,0.65,0.56,3,221,2,0,0,0,sales,medium
Joseph Barnett,0.51,0.62,2,186,2,0,0,0,sales,low
Nora Mcgee,0.41,0.75,4,199,3,0,0,0,sales,low
James Rivera,0.98,0.99,3,235,3,0,0,0,sales,low
Brandy Addy,0.96,0.55,5,211,2,0,0,0,sales,low
David Stephenson,0.55,0.97,4,136,4,0,0,0,sales,low
Fred Wilson,0.99,0.71,4,155,3,0,0,0,sales,low
Rex Smith,0.51,0.98,4,269,3,0,0,0,accounting,low
Doris Cal,0.74,0.9,3,285,3,0,0,0,accounting,low
Deborah Leiby,0.81,0.87,5,241,3,0,0,0,accounting,low
Michael Burt,0.51,0.87,3,180,4,0,0,0,hr,low
Nichole Decaire,0.53,0.55,5,224,2,1,0,0,hr,low
Joanne Flores,0.67,0.48,6,107,2,1,0,0,hr,low
Eva Burrage,0.68,0.64,2,167,2,0,0,0,hr,low
Joel Maguire,0.69,0.63,3,137,3,0,0,0,technical,low
Travis Hibler,0.71,0.65,4,239,3,0,0,0,technical,low
Gary Robinson,0.64,0.56,3,239,3,0,0,0,technical,low
Yolanda Inoue,0.62,0.58,3,148,2,1,0,0,technical,low
James Evans,0.81,0.5,4,231,3,1,0,0,technical,low
Leroy Dean,0.84,0.54,4,179,2,0,0,0,technical,low
Edward Schultz,1.0,0.67,3,181,2,0,0,0,technical,low
Neta Knower,0.72,0.73,5,184,4,1,0,0,technical,low
Jordan Richardson,0.57,0.67,3,207,2,0,0,0,technical,medium
Ryan Adkins,0.73,0.99,4,152,4,0,0,0,technical,medium
Maggie Hays,0.91,0.59,4,133,4,0,0,0,technical,medium
Gary Moore,0.98,0.85,4,178,3,0,0,0,support,medium
Bill Durtsche,0.58,0.95,4,173,3,0,0,0,support,medium
Freddie Pressley,0.73,0.52,2,113,5,1,0,0,support,medium
Donna Pedraza,0.96,0.95,3,236,2,0,0,0,support,medium
Sherri Hillyer,0.57,0.98,3,188,5,0,0,0,support,medium
Brett Carson,0.77,0.73,3,269,2,0,0,0,support,medium
Amanda Riley,0.3,0.85,2,203,3,0,0,0,support,medium
Travis Cameron,0.85,0.75,3,214,3,0,0,0,support,medium
Tammie Harbison,0.49,0.83,2,185,6,0,0,0,support,medium
Craig Smith,0.77,0.43,4,265,6,0,0,0,support,high
Pauline Davis,1.0,0.99,4,184,4,0,0,0,support,low
Catherine Salazar,0.85,0.74,3,157,3,0,0,0,technical,medium
Kim Burns,0.87,0.75,3,258,3,0,0,0,technical,medium
Yvette Gant,0.9,0.79,3,222,6,1,0,0,technical,medium
Rita Bowler,0.71,0.8,5,248,4,0,0,0,management,medium
Dawn Shirley,0.59,0.56,5,162,4,0,0,0,IT,low
Rosetta Charter,0.85,0.74,3,250,3,1,0,0,IT,low
Michael Dunnigan,0.72,0.82,4,231,3,0,0,0,IT,low
Tiffany Simmons,0.73,0.65,3,165,3,0,0,0,IT,low
Joel Brown,0.9,0.54,3,272,2,0,0,0,IT,low
Lyle Chase,0.59,0.65,4,177,2,0,0,0,product_mng,low
Monica Sak,0.52,0.9,3,133,3,0,0,0,product_mng,low
Mitchell Reed,0.85,0.49,4,159,3,0,0,0,product_mng,low
Jeffrey Corella,0.35,0.4,3,130,3,0,0,0,product_mng,low
Marlene Benson,0.7,0.68,3,185,4,0,0,0,IT,low
Harriet Starks,0.58,0.86,3,182,3,0,0,0,RandD,low
Jon Westbrook,0.89,0.5,2,238,4,0,0,0,RandD,low
James Gutierrez,0.54,0.63,3,211,3,0,0,0,RandD,low
Edward Howard,0.55,0.89,4,209,3,0,0,0,RandD,low
Joseph Jedele,0.77,0.62,5,190,3,0,0,0,RandD,low
Terrence Peiffer,0.55,0.61,4,272,4,1,0,0,marketing,low
Jada Littleton,0.6,0.77,3,202,3,0,0,0,sales,low
James Miller,0.75,0.9,4,185,3,0,0,0,accounting,low
Barbara Smith,0.57,0.88,3,176,3,0,0,0,support,low
Nicole Keeling,0.69,0.94,4,239,3,0,0,0,technical,low
Dawn Coates,0.87,0.98,4,238,3,1,0,0,management,low
Amalia Green,0.69,0.36,5,269,6,1,0,0,marketing,medium
Rita Mckinney,0.58,0.92,3,232,5,0,0,0,marketing,medium
Daniel Preister,0.87,0.64,2,148,6,1,0,0,marketing,medium
Todd Stern,0.71,0.77,3,149,2,0,0,0,sales,medium
Salvador Looney,0.74,0.78,4,203,2,0,0,0,sales,medium
Maria Robinson,0.75,0.53,5,235,3,0,0,0,sales,medium
Cara Perry,0.5,0.54,2,269,2,1,0,0,sales,medium
Frances Martin,0.59,0.86,4,260,2,0,0,0,sales,medium
Brian Brown,0.81,0.84,3,216,3,0,0,0,sales,medium
Barbara Romero,0.34,0.55,3,136,2,1,0,0,sales,medium
Mark Fair,0.53,0.87,5,158,3,0,0,0,sales,medium
Kevin Frantz,0.94,0.85,4,180,4,0,0,0,sales,medium
Leroy Martin,0.76,0.77,5,133,2,0,0,0,sales,high
Mike Skaggs,0.2,0.58,5,199,4,0,0,0,sales,low
Joanne Graziano,0.97,0.67,3,169,2,1,0,0,sales,medium
Joshua Littlefield,0.96,0.72,3,195,2,0,0,0,sales,medium
Colleen Garcia,0.81,0.5,5,205,3,0,0,0,sales,medium
Bette Douglas,0.2,0.48,4,156,4,1,0,0,sales,medium
Socorro Winner,0.53,0.71,3,125,2,1,0,0,sales,low
Luis Bach,0.75,0.76,3,171,4,0,0,0,sales,low
James Wong,0.55,0.91,4,199,3,0,0,0,sales,low
Dixie Rutledge,0.58,0.65,5,187,2,0,0,0,sales,low
Allan Messer,0.99,0.64,4,218,4,0,0,0,accounting,low
Rebecca Blake,0.96,0.86,4,268,3,0,0,0,accounting,low
Eleonore Perdue,0.82,0.92,3,257,2,0,0,0,accounting,low
Ramon Chan,0.88,0.77,4,224,5,1,0,0,hr,low
Jeanne Rogers,0.78,0.97,4,221,4,0,0,0,hr,low
Maria Penney,0.46,0.47,6,101,5,0,0,0,hr,low
Michelle Lindsey,0.88,0.59,3,224,2,0,0,0,hr,low
Mary Thompson,0.91,0.55,3,223,4,1,0,0,technical,low
Robert Aceuedo,0.6,0.68,4,271,4,0,0,0,technical,low
Robert Groves,0.82,0.51,3,210,2,0,0,0,technical,low
James Iverson,0.67,0.56,4,241,3,0,0,0,technical,low
Andria Reid,0.55,0.61,3,209,3,0,0,0,technical,low
Collin Villareal,0.73,0.62,5,186,4,0,0,0,technical,low
Betty Summers,0.59,0.68,4,273,2,0,0,0,technical,low
Michael Mera,0.4,0.65,6,172,2,1,0,0,technical,low
Mary Carlson,0.56,0.99,3,209,2,0,0,0,technical,low
Clara Parrow,0.87,0.57,4,175,2,1,0,0,technical,low
Patricia Myers,0.5,0.53,5,239,3,0,0,0,technical,medium
Joseph Ahlm,0.98,0.79,4,231,4,0,0,0,support,medium
Olive Halcomb,0.71,0.96,4,131,3,0,0,0,support,medium
Ellen Jones,0.72,0.89,4,217,3,0,0,0,support,medium
Ruby Villalobos,0.5,0.83,4,242,2,0,0,0,support,medium
Jesus Richey,0.89,0.56,3,224,2,0,0,0,support,medium
Shawn Riggio,0.56,0.68,3,208,3,1,0,0,support,medium
Candi Shiflet,0.32,0.55,4,167,5,0,0,0,support,medium
Susan Dial,0.96,0.88,5,269,2,0,0,0,support,medium
Melissa Thompson,0.67,0.92,4,156,2,0,0,0,support,medium
Elizabeth Dickinson,0.26,0.7,3,238,6,0,0,0,support,medium
Gloria Ragsdale,0.51,0.9,5,193,4,0,0,0,support,medium
Jamey Ide,0.16,0.78,4,196,5,0,0,0,technical,high
Larry White,0.77,0.71,5,233,2,0,0,0,technical,low
Rebekah Worthy,0.67,0.52,2,152,5,0,0,0,technical,medium
Verdell Delaney,0.36,0.77,4,252,2,0,0,0,management,medium
Amanda Davidson,0.69,0.82,3,262,5,1,0,0,IT,medium
Pablo Mckinney,0.72,0.76,3,261,4,0,0,0,IT,medium
Maria Patlan,0.72,0.81,4,144,2,0,0,0,IT,low
Michael Racine,0.88,0.95,4,234,3,0,0,0,IT,low
Hazel Frierson,0.91,0.55,2,234,2,0,0,0,IT,low
Shaun Harrison,0.96,0.6,4,170,2,1,0,0,product_mng,low
Marvin Moncayo,0.49,0.8,3,238,4,0,0,0,product_mng,low
Lucille Holman,0.59,0.97,5,242,3,0,0,0,product_mng,low
Elsie Jacobs,0.8,0.87,4,209,3,0,0,0,product_mng,low
Jennifer Anderson,0.91,0.67,4,206,3,0,0,0,IT,low
Jose Briscoe,0.18,0.79,4,240,5,0,0,0,RandD,low
Leah Acker,0.94,0.58,5,215,2,0,0,0,RandD,low
Bruce Martin,0.44,0.61,3,147,4,0,0,0,RandD,low
Barbara Betterman,0.96,0.59,2,265,2,0,0,0,RandD,low
Estela Caro,0.55,0.97,4,162,3,0,0,0,RandD,low
Thomas Garcia,0.99,0.54,4,239,3,0,0,0,marketing,low
Anthony Villegas,0.75,0.88,3,224,2,0,0,0,sales,low
Eric Irving,0.66,0.78,4,256,3,0,0,0,accounting,low
Diana Wagner,0.96,0.57,3,263,3,0,0,0,support,low
Betty Roberts,0.6,0.86,6,272,4,0,0,0,technical,low
Raymond Polson,0.64,0.78,4,159,4,0,0,0,management,medium
Diana Mcbride,0.85,0.8,4,219,2,0,0,0,marketing,medium
Phillis Tonn,0.3,0.53,3,210,6,0,0,0,marketing,medium
Robin Jay,0.74,0.95,4,237,3,1,0,0,marketing,medium
Roger Neal,0.14,0.8,5,226,3,0,0,0,sales,medium
Sidney Lewis,0.93,0.76,3,212,3,0,0,0,sales,medium
Vickey Williams,0.75,0.48,3,250,5,0,0,0,sales,medium
Patricia Cookman,0.58,0.63,4,171,3,0,0,0,sales,medium
Carl Turrie,0.59,0.6,3,149,4,0,0,0,sales,medium
Claudette Stiegman,0.2,0.9,5,228,6,0,0,0,sales,medium
Julio Collins,1.0,0.84,3,215,2,0,0,0,sales,medium
Allison Larimer,0.51,0.51,3,272,3,0,0,0,sales,medium
Norman Taylor,0.16,0.72,4,192,6,0,0,0,sales,high
Lisa Gavin,0.77,0.56,5,226,4,0,0,0,sales,low
Daren Bishop,0.61,0.47,2,149,3,0,0,0,sales,medium
Amber Montgomery,0.73,0.51,3,244,2,0,0,0,sales,medium
Lenore Griffin,0.52,0.85,4,193,3,0,0,0,sales,medium
Ida Sanchez,0.13,0.72,4,247,3,0,0,0,sales,medium
Roger Byrd,0.73,0.62,3,181,3,0,0,0,sales,low
Winnie Fountain,0.39,0.68,2,137,3,1,0,0,sales,low
Lisa Devilla,0.92,0.8,3,211,4,0,0,0,sales,low
Aaron Chacon,0.34,0.78,5,137,4,0,0,0,sales,low
Harry Terrell,0.94,0.51,4,229,2,1,0,0,sales,low
Anna Braam,0.82,0.65,4,168,3,0,0,0,accounting,low
Fred Turner,0.26,0.69,4,180,3,1,0,0,accounting,low
Sandra Bielinski,0.78,0.53,4,177,2,0,0,0,accounting,low
Lilly Trujillo,0.61,0.95,4,191,2,0,0,0,hr,low
Edward Rose,0.5,0.53,3,191,2,1,0,0,hr,low
Jacob Cordano,0.52,0.96,4,125,3,0,0,0,hr,low
Joseph White,0.89,0.79,4,152,3,0,0,0,hr,low
Laurence Norsaganay,0.85,0.52,4,174,2,0,0,0,technical,low
Thomas Armstrong,0.62,0.86,4,135,3,0,0,0,technical,low
Luis Say,0.38,0.67,2,117,3,0,0,0,technical,low
Timothy Bulter,0.55,0.49,2,180,5,1,0,0,technical,low
Luke Cassady,0.83,0.84,4,146,3,0,0,0,technical,low
David Getz,0.62,0.65,3,249,3,0,0,0,technical,low
Michael Fazzino,0.6,0.54,3,136,3,1,0,0,technical,low
Tonia Washington,0.62,0.5,4,198,3,1,0,0,technical,low
Erica Henry,0.23,0.88,5,201,3,0,0,0,technical,low
Kevin Smith,0.13,0.74,6,132,4,1,0,0,technical,medium
Mike Prada,0.96,0.63,4,142,4,0,0,0,technical,medium
Brandon Sanders,0.5,0.74,5,256,3,1,0,0,support,medium
Kristine Bennett,0.66,0.72,3,135,2,0,0,0,support,medium
Maria Dugan,0.61,0.72,4,209,2,0,0,0,support,medium
Debra Nelson,0.45,0.48,5,287,5,0,0,0,support,medium
Barbara Mastrangelo,0.5,0.95,4,222,3,1,0,0,support,medium
Joseph Lavoie,0.75,0.82,3,227,2,0,0,0,support,medium
Lorenzo Boston,0.88,0.5,4,162,2,0,0,0,support,medium
Jonah Jordan,0.49,0.79,5,206,2,0,0,0,support,medium
Rafael Blake,0.82,0.87,5,273,6,0,0,0,support,medium
Samuel Holiday,0.92,0.65,4,135,3,0,0,0,support,medium
James Torres,0.4,0.85,5,99,2,1,0,0,support,high
Joshua Dunn,0.36,0.61,4,166,4,0,0,0,technical,low
Gina Kaplan,0.8,0.99,5,187,3,1,0,0,technical,medium
Helena Herman,0.68,0.65,4,134,3,0,0,0,technical,medium
Vera Fino,0.54,0.45,4,137,3,1,0,0,management,medium
Edward Bliss,0.73,0.69,3,175,2,0,0,0,IT,medium
Franklin Styles,0.64,0.49,5,188,2,0,0,0,IT,low
Edgar Hamrick,0.12,0.39,5,161,4,0,0,0,IT,low
Mark Lord,0.6,0.7,4,145,6,0,0,0,IT,low
Randall Combes,0.36,0.62,4,111,6,0,0,0,IT,low
James Burks,0.63,0.76,3,176,2,0,0,0,product_mng,low
Roy Richardson,0.67,0.94,2,192,3,0,0,0,product_mng,low
David Janssen,0.83,0.9,3,179,2,1,0,0,product_mng,low
Jung Gomez,0.48,0.9,4,224,3,0,0,0,product_mng,low
Roman Soliz,0.89,0.56,4,241,5,0,0,0,IT,low
Candice Hilliard,0.71,0.96,3,201,3,0,0,0,RandD,low
Steven Ephraim,0.31,0.59,4,138,2,0,0,0,RandD,low
Candace Byers,0.89,0.84,5,168,2,0,0,0,RandD,low
Richard Gallardo,0.38,0.51,2,120,3,0,0,0,RandD,low
Amanda Krafft,0.88,0.92,3,179,3,0,0,0,RandD,low
Donald Clark,0.64,0.85,3,250,3,0,0,0,marketing,low
Paul Walker,0.65,0.74,4,237,3,1,0,0,sales,low
Jane Glynn,0.65,0.81,4,192,3,0,0,0,accounting,low
Melody Philips,0.54,0.97,4,258,3,0,0,0,support,low
Ronald Dresser,0.69,0.76,4,257,4,0,0,0,technical,low
Eric Robinson,0.77,0.78,2,271,3,0,0,0,management,low
Sean Robins,0.28,0.66,3,184,2,0,0,0,marketing,low
Daniel Washington,0.33,0.4,6,214,6,0,0,0,marketing,medium
Thomas Townsend,0.83,0.68,4,198,3,0,0,0,marketing,medium
Darren Clayton,0.89,0.73,3,274,2,0,0,0,sales,medium
Vera Martin,0.76,0.6,5,279,2,0,0,0,sales,medium
Beverly French,0.83,0.64,5,272,2,0,0,0,sales,medium
Gerald Samber,0.57,0.85,4,152,3,0,0,0,sales,medium
Kimberly Morton,0.61,0.89,2,287,4,0,0,0,sales,medium
Janelle Westmoreland,0.96,0.89,2,239,6,1,0,0,sales,medium
Marie Bishop,0.17,0.5,4,274,6,0,0,0,sales,medium
Miranda Wilson,0.61,0.6,4,121,2,0,0,0,sales,medium
Richard Woods,0.73,0.74,5,199,2,0,0,0,sales,medium
Charles Nunez,0.3,0.39,3,175,3,0,0,0,sales,medium
Leisha Parker,0.42,0.67,2,115,3,0,0,0,sales,high
Anne Kenon,0.65,0.75,3,194,4,1,0,0,sales,low
Dorothy Parham,0.17,0.45,2,119,3,0,0,0,sales,medium
Michael Longmire,0.12,0.82,5,162,4,1,0,0,sales,medium
John Hamill,0.7,0.78,5,264,2,0,0,0,sales,medium
Georgie Yeakel,0.87,0.88,3,179,2,0,0,0,sales,medium
Lisa Seay,0.43,0.44,5,213,3,0,0,0,sales,low
Fernando Washington,0.84,0.65,3,269,2,0,0,0,sales,low
Walter Kruse,0.94,0.55,3,160,3,0,0,0,sales,low
Ian Smith,0.89,0.76,4,133,2,0,0,0,accounting,low
Elizabeth Mccoy,0.69,0.75,5,201,3,0,0,0,accounting,low
Jennifer Maisenbacher,0.18,0.99,4,160,5,0,0,0,accounting,low
Mina Smith,0.98,0.69,3,274,3,0,0,0,hr,low
Gary Rousseau,0.3,0.88,5,245,4,0,0,0,hr,low
Carol Starner,0.51,0.53,3,237,3,0,0,0,hr,medium
Janel Weis,0.76,0.9,3,279,6,0,0,0,hr,medium
Bruce Bryant,0.67,0.96,4,207,3,0,0,0,technical,medium
Ernest Pruitt,0.12,0.84,4,218,6,0,0,0,technical,medium
Connie Burgess,0.42,0.41,5,240,2,0,0,0,technical,medium
Bryan Cornell,0.69,0.76,3,153,3,0,0,0,technical,medium
Jason Moore,0.63,0.96,3,144,2,0,0,0,technical,medium
Rebecca Anderson,0.66,0.62,2,159,3,1,0,0,technical,medium
Lisa Preston,0.5,0.5,3,237,2,0,0,0,technical,medium
Jane Meinzer,0.67,0.82,5,148,2,1,0,0,technical,medium
William Crawford,0.59,0.62,4,205,3,0,0,0,technical,medium
Elizabeth Bailey,0.75,0.78,2,264,3,1,0,0,technical,medium
Vickie Brown,0.88,0.89,5,189,2,0,0,0,technical,medium
Phyllis Gibler,0.99,0.75,3,243,3,0,0,0,support,medium
Inez Winston,0.44,0.42,2,199,2,0,0,0,support,medium
Erin Johnson,0.65,0.78,4,205,2,0,0,0,support,medium
Shawn Keeney,0.88,0.63,3,184,4,0,0,0,support,medium
Richard Flores,0.58,0.79,2,274,4,0,0,0,support,medium
Kenisha Gassoway,0.99,0.9,4,181,3,0,0,0,support,medium
Albert Avina,0.76,0.71,3,205,2,0,0,0,support,medium
Catherine Stokes,0.14,0.98,5,172,5,0,0,0,support,medium
Charles Williamson,0.57,0.86,3,164,2,0,0,0,support,medium
Leonard Tropea,0.52,0.82,3,138,2,1,0,0,support,medium
Danny Negrete,0.71,0.55,5,262,3,0,0,0,support,medium
Katie Corbett,0.27,0.75,5,264,3,0,0,0,technical,medium
George Fletcher,0.49,0.52,3,225,2,0,0,0,technical,high
Brandon White,0.59,0.5,3,199,2,0,0,0,technical,high
Ethel Moore,0.24,0.65,6,210,5,0,0,0,management,high
Brian Stone,0.18,0.87,6,226,4,0,0,0,IT,high
Kristen Leal,0.73,0.62,5,134,3,0,0,0,IT,high
Christopher Tetreault,0.78,0.63,6,111,6,0,0,0,IT,high
Belinda Evans,0.94,0.73,5,142,2,1,0,0,IT,high
Kimbery Young,0.86,0.53,3,213,3,0,0,0,IT,high
Megan Benjamin,0.97,0.88,4,139,2,0,0,0,product_mng,high
Sandy Bambeck,0.49,0.54,3,145,3,0,0,0,product_mng,high
George Hughes,0.82,0.48,4,149,6,0,0,0,product_mng,high
Troy Vann,0.86,0.64,4,147,2,1,0,0,product_mng,high
Brandi Lindholm,0.3,0.39,3,193,3,1,0,0,IT,low
Regina Marshall,0.7,0.38,4,270,2,0,0,0,RandD,low
Suzette Oliver,0.8,0.78,5,266,3,0,0,0,RandD,low
Elizabeth Kruse,0.36,0.63,2,278,4,0,0,0,RandD,low
Sandra Castellon,0.4,0.61,3,165,2,0,0,0,RandD,low
Phyllis Harman,0.8,0.58,4,175,2,0,0,0,RandD,low
Brandy Massey,0.98,0.73,4,140,4,0,0,0,marketing,low
David Burton,0.92,0.67,3,149,3,0,0,0,sales,low
Stephen Salgado,0.68,1.0,3,205,4,0,0,0,accounting,low
Jessica Rizzio,1.0,0.59,3,253,3,0,0,0,support,low
Sharon Stohr,0.8,0.54,3,222,4,0,0,0,technical,low
James Brown,0.85,0.69,4,216,4,0,0,0,management,low
Shirley Torres,0.69,0.6,3,139,2,0,0,0,marketing,low
Melvin Krieg,0.57,0.52,4,252,2,0,0,0,marketing,low
Roxanne Turner,0.33,0.72,2,173,2,0,0,0,marketing,low
Virginia Satterfield,0.19,0.48,6,178,3,1,0,0,sales,medium
Francisco Kelley,0.5,0.63,3,160,2,0,0,0,sales,medium
Ralph Haines,0.52,0.88,3,261,4,0,0,0,sales,medium
Ruby Cormier,0.13,0.52,6,188,3,0,0,0,sales,medium
Robert Biglin,0.18,0.73,4,219,5,0,0,0,sales,medium
Peggy Hill,0.86,0.64,4,263,3,0,0,0,sales,medium
Angelia Skinner,0.86,0.59,4,165,3,0,0,0,sales,medium
Susan Mclaughlin,0.16,0.76,6,218,6,0,0,0,sales,medium
Angie Craven,0.43,0.46,2,239,3,1,0,0,sales,medium
Edward Jackson,0.79,0.63,3,212,2,1,0,0,sales,medium
Ester Bailey,0.51,0.67,4,133,3,0,0,0,sales,medium
Viola Richardson,0.83,0.55,5,250,3,1,0,0,sales,medium
Sharon Johnson,0.61,0.45,3,114,3,0,0,0,sales,high
Jeanie Phillips,0.65,0.57,3,168,2,0,0,0,sales,high
Robert Taylor,0.95,0.83,4,252,2,0,0,0,sales,high
Irene Rosenbaum,0.63,0.64,5,189,4,0,0,0,sales,high
George Clarke,0.72,0.6,3,265,2,1,0,0,sales,high
Patrick Johnson,0.8,0.57,3,176,3,0,0,0,sales,high
Stephanie Arndt,0.7,0.57,4,150,4,0,0,0,sales,high
Natasha Andrew,0.45,0.79,5,97,6,1,0,0,accounting,high
Tanika Williams,0.64,0.85,4,265,2,0,0,0,accounting,low
Angelina White,0.94,0.48,4,260,4,0,0,0,accounting,low
Agnes Kiefer,0.57,0.76,4,164,2,0,0,0,hr,low
David Carter,0.35,0.56,4,142,2,0,0,0,hr,low
Regina Clement,0.75,0.81,2,247,4,0,0,0,hr,low
Dierdre Vazquez,0.7,0.92,5,182,3,0,0,0,hr,low
Kathryn Gallagher,0.7,0.47,2,238,3,0,0,0,technical,low
Carmella Firestone,0.61,0.62,3,191,3,0,0,0,technical,low
Richard Scroggins,0.78,0.87,4,178,3,0,0,0,technical,medium
John Hendryx,0.97,0.77,4,208,2,0,0,0,technical,medium
Karin Davidson,0.51,0.76,3,256,2,0,0,0,technical,medium
Yvonne Duggan,0.56,0.71,5,243,3,0,0,0,technical,medium
Staci Morales,0.87,0.55,3,233,3,0,0,0,technical,medium
Manuel Baron,0.64,0.78,5,200,3,0,0,0,technical,medium
Christopher Byrge,0.6,0.85,2,226,2,1,0,0,technical,medium
Edward Benesh,0.9,0.76,2,150,2,0,0,0,technical,medium
Linda Savage,0.54,0.62,2,141,2,0,0,0,technical,medium
Edwin Matos,0.23,0.8,5,139,3,0,0,0,support,medium
Lucia Smith,0.8,0.81,3,199,4,1,0,0,support,medium
Malinda Shor,0.23,0.78,4,154,6,1,0,0,support,medium
Nancy Davis,0.81,0.51,3,247,2,0,0,0,support,medium
John Harper,0.35,0.6,5,239,5,0,0,0,support,medium
Tanya Childress,0.67,0.8,4,137,2,0,0,0,support,medium
Jesus Griffin,0.46,0.6,4,119,5,0,0,0,support,medium
